4,0.068647,13.8528,0,8.23988,0,0,0.141381,4,0.18781,buggy
7,0.019735,12.5452,0,8.22094,0,2,0.145537,7,0.211069,clean
4,0.00189,3.58431,0,0.085172,0,0,0.005332,4,0.000482,clean
5,0.003351,6.78585,0,8.10751,0,0,0.151707,6,0.231175,clean
0,0,0,0,0,1,0,0,1,0,clean
0,0.000678,1.06049,0,0.031629,0,0,0.003711,0,0.006732,clean
8,0.003978,7.95479,0,8.1394,0,0,0.154542,9,0.232145,clean
18,0.033741,16.1076,2,0.415625,1,4,0.036095,18,0.05214,buggy
0,0,0,0,0,0,0,0,0,0,buggy
0,0.008144,2.64277,0,0.062975,0,0,0.003978,1,0.000382,clean
39,0.453537,24.6219,1,8.49782,1,3,0.15945,43,0.200777,clean
3,0.006556,14.5866,0,8.2573,0,0,0.144641,5,0.200209,clean
31,0.402768,27.2818,1,8.63408,2,4,0.196934,36,0.317245,buggy
0,0.001519,2.50744,0,0.056104,0,0,0.002873,1,0.000045,clean
138,1.45113,45.5046,6,9.15563,7,17,0.261427,172,0.522379,buggy
7,0.012422,14.2157,0,8.24891,0,1,0.144388,7,0.202536,buggy
1,0.002908,5.11213,0,0.124162,0,0,0.008449,2,0.002127,buggy
13,0.053422,8.29601,1,0.198308,1,3,0.012981,15,0.004429,clean
2,0.002208,4.07501,0,0.097153,0,0,0.006219,2,0.001031,clean
8,0.053829,13.1836,0,8.27278,0,1,0.166302,8,0.255169,clean
7,0.029343,10.4389,0,8.14818,2,0,0.134078,7,0.186232,clean
10,0.062498,17.9172,1,8.31555,1,1,0.139862,11,0.156474,clean
2,0.026094,1.29357,0,0.153793,1,1,0.054678,2,0.11188,clean
6,0.003941,6.84846,0,8.10896,0,0,0.151789,8,0.231177,clean
2,0.006711,1.15638,0,0.094512,1,1,0.03391,3,0.090341,clean
3,0.001556,4.08525,0,0.096569,0,0,0.005998,3,0.000752,clean
1,0.002208,4.07501,0,0.097153,0,0,0.006219,1,0.001031,clean
1,0.020318,6.34778,0,0.14946,0,0,0.009141,1,0.00096,clean
50,0.185896,32.2544,0,8.78565,3,2,0.216219,56,0.379814,buggy
42,0.190234,31.4543,5,8.7335,0,12,0.19938,44,0.335058,clean
0,0.002497,5.41657,0,0.127553,0,0,0.007845,0,0.00107,buggy
1,0.002208,4.07501,0,0.097153,0,0,0.006219,1,0.001031,clean
43,0.203669,27.3456,1,0.68651,0,7,0.054402,45,0.060811,buggy
25,0.238687,24.2091,1,8.55521,4,2,0.188789,28,0.312863,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
2,0.001905,2.96868,0,0.066709,0,0,0.003467,2,0.000063,clean
4,0.075681,10.0703,0,0.235473,0,1,0.014064,5,0.001196,buggy
39,0.069739,29.2704,2,8.66042,3,5,0.186933,45,0.284892,buggy
7,0.004139,7.95479,0,8.1394,0,1,0.154542,9,0.232145,clean
7,0.003932,6.84846,0,8.10896,0,0,0.151789,8,0.231177,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
8,0.025133,10.0996,1,8.20471,1,2,0.16326,11,0.279352,clean
2,0.006202,9.08309,0,8.1338,0,0,0.13756,3,0.199004,clean
8,0.023114,16.4146,0,8.29439,0,3,0.143907,9,0.189304,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
0,0.002307,5.19438,0,0.123602,0,0,0.007845,0,0.001158,clean
3,0.004789,6.61079,0,0.165248,0,0,0.012343,4,0.005503,clean
17,0.056683,18.3087,0,8.3227,0,0,0.14051,19,0.165048,clean
1,0.009607,1.28741,0,0.036648,0,0,0.003839,1,0.004978,clean
0,0.016439,7.70736,0,8.13295,0,0,0.154024,0,0.232026,clean
44,0.385448,34.4998,5,8.8816,0,7,0.235954,48,0.428415,buggy
8,0.004318,9.21692,1,8.16785,0,1,0.156036,9,0.232175,clean
8,0.004508,9.21502,0,8.12236,1,0,0.135103,8,0.198215,clean
7,0.003978,7.95479,0,8.1394,0,0,0.154542,8,0.232145,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
24,0.173283,27.8882,0,0.695483,1,2,0.053671,28,0.052298,buggy
4,0.006889,7.70056,0,0.194169,1,0,0.015087,5,0.010565,clean
3,0.003827,5.33714,0,0.1256,0,0,0.007713,3,0.001061,clean
28,0.056038,26.4203,0,8.60706,1,4,0.189695,29,0.315804,buggy
6,0.012036,7.32455,0,0.188793,0,0,0.015716,6,0.014289,clean
77,0.252129,41.9795,6,9.09051,1,18,0.260381,82,0.468793,buggy
6,0.005267,10.8068,0,8.20424,0,0,0.15805,7,0.23224,clean
6,0.0185,12.7841,0,8.20887,0,2,0.140355,6,0.19785,clean
10,0.074792,19.5989,1,0.491817,0,1,0.039553,11,0.050291,clean
7,0.037675,1.84991,0,0.193852,2,2,0.068586,8,0.153095,clean
1,0.002453,4.07501,1,0.097153,1,1,0.006219,1,0.001031,clean
1,0.001628,1.29561,0,0.038272,1,0,0.00439,1,0.007486,clean
21,0.159701,25.9159,1,8.61679,1,2,0.199802,25,0.33165,buggy
2,0.003174,1.29357,0,0.153793,1,0,0.054678,2,0.11188,clean
12,0.087499,19.1826,1,8.50193,2,1,0.211232,15,0.406604,clean
9,0.031907,7.58317,0,0.197202,0,0,0.017719,9,0.028789,clean
2,0.003356,1.15638,0,0.094512,1,1,0.03391,3,0.090341,clean
2,0.007107,8.23039,0,0.198222,0,1,0.013293,2,0.004832,clean
7,0.003978,7.95479,0,8.1394,0,0,0.154542,8,0.232145,clean
1,0.010994,6.63337,0,8.05657,0,0,0.12672,1,0.172517,clean
17,0.044342,15.2779,1,0.391872,1,1,0.032228,17,0.029963,clean
29,0.125401,21.493,1,8.4842,2,4,0.184315,32,0.295281,buggy
10,0.005726,9.78677,0,8.13472,0,0,0.13159,11,0.165746,buggy
8,0.04487,14.0643,0,0.34434,0,0,0.024487,11,0.013511,clean
1,0.004743,6.94335,0,0.162444,0,0,0.009766,1,0.001129,clean
10,0.077729,13.767,0,8.30487,1,1,0.174419,12,0.283637,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
1,0.023224,5.54249,0,0.156359,0,0,0.016055,2,0.020026,clean
1,0.06931,1.29561,0,0.038272,0,0,0.00439,1,0.007486,clean
11,0.02318,16.9073,0,0.434154,1,0,0.037727,12,0.060024,buggy
5,0.004967,6.60309,0,0.168035,0,0,0.013369,6,0.009242,clean
2,0.006544,10.199,0,8.16479,0,0,0.142112,2,0.207803,clean
7,0.003978,7.95479,0,8.1394,0,0,0.154542,8,0.232145,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
1,0.023806,2.31501,1,0.148766,1,1,0.047834,4,0.149862,buggy
3,0.005001,7.82832,0,8.08655,0,0,0.129073,3,0.175569,buggy
0,0.002599,5.16293,0,0.128391,0,0,0.009563,1,0.005678,clean
2,0.003369,7.2883,1,0.177191,0,1,0.012081,2,0.003161,clean
32,0.03009,23.3337,1,0.59501,0,5,0.049605,33,0.06133,clean
1,0.002208,4.07501,0,0.097153,0,0,0.006219,1,0.001031,clean
2,0.002208,4.07501,0,0.097153,0,0,0.006219,2,0.001031,clean
3,0.00234,5.19438,0,0.123602,0,0,0.007845,3,0.001158,clean
2,0.00428,6.4938,0,0.151433,0,1,0.008974,2,0.000784,clean
2,0.002208,4.07501,0,0.097153,0,0,0.006219,2,0.001031,buggy
4,0.003996,6.73444,0,8.07051,0,0,0.132755,4,0.197855,clean
19,0.17606,18.7552,1,8.4173,1,5,0.181025,24,0.271999,buggy
2,0.002667,4.08525,0,0.096569,0,0,0.005998,2,0.000752,clean
3,0.009105,5.86013,0,0.14368,0,0,0.010113,3,0.003485,clean
0,0.002307,5.19438,0,0.123602,0,0,0.007845,0,0.001158,clean
3,0.003856,8.4257,0,0.203937,0,0,0.013695,3,0.003195,clean
9,0.0083,8.43242,0,8.14429,0,0,0.153579,10,0.231202,clean
19,0.03342,19.6881,2,8.39314,2,3,0.158057,23,0.224164,clean
1,0.008181,10.696,0,0.251793,0,0,0.015395,2,0.001677,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,buggy
2,0.003978,7.95479,0,8.1394,0,0,0.154542,3,0.232145,clean
4,0.028248,5.18843,0,0.123538,0,0,0.007847,4,0.001087,clean
2,0.005113,9.21398,0,0.217711,0,0,0.013479,3,0.001605,clean
5,0.001796,5.26853,1,0.124448,1,1,0.007694,5,0.000863,clean
6,0.040662,11.7427,0,8.21627,0,0,0.151567,9,0.228081,buggy
108,0.189006,38.6091,0,1.11559,3,7,0.141039,132,0.29541,buggy
0,0.002253,5.1154,0,0.121597,0,0,0.007694,0,0.00113,clean
0,0.001963,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
6,0.00583,13.7206,0,0.321334,0,0,0.019291,6,0.001691,clean
0,0.007274,3.9771,0,0.094053,0,0,0.005853,0,0.000757,clean
0,0.004627,7.6074,0,0.191561,0,0,0.014775,0,0.00933,clean
22,0.037024,22.6963,0,8.48332,1,1,0.169942,28,0.259188,clean
2,0.004112,6.5762,0,8.04965,0,0,0.124025,2,0.158008,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
4,0.003978,7.95479,0,8.1394,0,0,0.154542,5,0.232145,clean
1,0,0,0,0,0,0,0,1,0,clean
0,0,0,0,0,0,0,0,1,0,clean
3,0.012221,10.492,0,8.17295,1,1,0.143062,4,0.21092,clean
161,1.05979,43.7616,5,9.10871,1,15,0.250347,194,0.454513,buggy
0,0.003281,3.9771,0,0.094053,0,0,0.005853,0,0.000757,clean
3,0.010644,4.59811,0,0.10563,0,0,0.005926,3,0.000246,clean
8,0.014482,9.68336,0,8.18146,2,0,0.156878,12,0.248237,buggy
31,0.225936,21.3966,0,8.46243,1,0,0.175902,38,0.238125,clean
12,0.012912,11.9865,2,0.280853,0,2,0.017069,13,0.002922,clean
4,0.003978,7.95479,0,8.1394,0,0,0.154542,5,0.232145,clean
5,0.004827,7.96225,0,0.185241,0,0,0.01089,6,0.000883,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
6,0.049836,11.7544,0,8.18128,1,0,0.134947,8,0.172188,clean
1,0.009872,3.93934,0,0.107598,0,0,0.010302,2,0.011853,clean
4,0.008206,2.38886,0,0.227298,1,2,0.079365,4,0.189222,buggy
8,0.04972,14.7371,0,8.28197,1,1,0.154403,8,0.239999,clean
8,0.005503,8.15196,0,0.193382,0,0,0.012148,8,0.001717,clean
1,0.002208,4.07501,0,0.097153,0,0,0.006219,1,0.001031,clean
7,0.041246,7.96959,1,8.18353,1,2,0.172306,8,0.299588,clean
10,0.045571,17.5763,0,8.3382,0,0,0.152311,10,0.20937,clean
16,0.065683,14.9914,1,0.369907,0,2,0.026772,17,0.013597,buggy
0,0.002253,5.1154,0,0.121597,0,0,0.007694,0,0.00113,clean
1,0.005336,2.26443,0,0.055192,0,0,0.003745,1,0.000611,clean
1,0.004646,5.26021,0,0.128392,0,0,0.008887,1,0.002574,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
2,0.005282,6.4938,0,0.151433,0,1,0.008974,2,0.000784,clean
26,0.069347,27.6825,1,8.5986,0,1,0.175178,28,0.246966,clean
2,0.007059,2.38353,0,0.069509,0,0,0.007733,4,0.012133,clean
1,0.01731,2.22103,0,0.067924,0,1,0.008456,2,0.017846,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
14,0.015428,19.225,0,8.38432,0,0,0.156502,15,0.220811,clean
0,0.008386,3.76811,0,0.094968,0,0,0.007492,0,0.00702,clean
3,0.006903,6.85444,0,0.168806,0,1,0.012161,3,0.006146,clean
48,0.364933,34.6202,0,8.88345,0,3,0.240895,50,0.426885,buggy
5,0.02239,12.1917,0,8.18775,0,0,0.134343,5,0.168931,clean
4,0.001968,2.71087,0,0.061787,1,1,0.003379,4,0.000121,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
2,0.002661,2.27131,0,0.134373,1,0,0.041741,5,0.141951,clean
11,0.060005,22.3224,0,8.5032,1,3,0.184584,13,0.27112,buggy
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
7,0.020517,13.175,0,8.23097,0,1,0.14483,8,0.205981,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,clean
4,0.007576,9.59103,0,8.14107,1,0,0.139308,4,0.206304,clean
2,0.002208,4.07501,0,0.097153,0,0,0.006219,2,0.001031,clean
0,0.002208,4.07501,0,0.097153,0,0,0.006219,0,0.001031,buggy
6,0.007897,10.9499,0,8.16645,0,2,0.135944,7,0.186665,clean
2,0.004983,7.48389,0,8.13527,0,0,0.156428,2,0.243054,buggy
7,0.018248,10.4506,0,8.14963,0,1,0.133647,7,0.182548,clean
5,0.036552,15.218,1,0.37431,0,1,0.026735,5,0.011901,clean
11,0.04414,15.8578,1,8.3084,2,4,0.153897,12,0.222325,buggy
7,0.031025,15.7424,0,8.29536,2,1,0.149122,10,0.216848,buggy
21,0.146333,19.5457,3,0.481707,0,3,0.035374,21,0.026423,clean
24,0.105157,26.7583,4,8.61032,3,6,0.187161,26,0.300133,buggy
0,0,0,0,0,0,0,0,0,0,clean
15,0.058088,21.1473,3,8.42302,1,3,0.157459,15,0.208139,clean
3,0.005734,6.70304,0,8.10942,0,0,0.152618,3,0.231938,clean
3,0.002274,5.19438,0,0.123602,0,0,0.007845,3,0.001158,clean
0,0.001644,2.36846,0,0.058891,0,0,0.004246,0,0.000998,clean
3,0.007594,5.68889,0,0.137409,0,0,0.009171,4,0.002004,clean
1,0,0,0,0,1,0,0,1,0,clean
8,0.020252,8.63149,0,8.1599,0,0,0.157177,11,0.238388,clean
1,0.005237,8.16696,0,8.09127,1,0,0.128231,2,0.169519,clean
6,0.002401,5.25685,1,0.125004,1,3,0.007901,6,0.001031,clean
7,0.009504,11.3437,0,8.2043,1,1,0.150272,8,0.242083,clean
3,0.027554,7.05208,0,0.178617,0,1,0.013958,4,0.008519,clean
3,0.003865,5.59671,0,8.07898,0,0,0.149865,4,0.23097,clean
7,0.013749,8.7196,0,8.11095,0,1,0.13446,7,0.198195,clean
24,0.031872,19.7948,1,0.498183,1,1,0.040046,25,0.047376,buggy
1,0.002208,4.07501,0,0.097153,0,0,0.006219,1,0.001031,clean
1,0.004427,5.08455,0,8.02862,0,0,0.130063,1,0.198087,clean
19,0.061578,18.513,2,8.39701,0,4,0.16975,20,0.288074,clean
13,0.045916,17.3722,0,8.37081,0,0,0.168612,16,0.284163,clean
1,0.002538,6.55162,0,0.157424,0,0,0.010437,2,0.003179,clean
15,0.067892,12.8587,0,8.33843,2,0,0.197965,20,0.383115,clean
33,0.045519,16.6898,2,0.440872,1,4,0.047218,36,0.079908,buggy
9,0.008246,11.1327,0,8.1664,0,0,0.134361,13,0.17641,clean
126,0.639434,46.3868,8,9.25656,8,25,0.295265,141,0.580176,buggy
6,0.004282,6.84846,0,8.10896,0,0,0.151789,7,0.231177,clean
8,0.019474,8.63149,0,8.1599,0,0,0.157177,11,0.238388,clean
1,0.007436,11.3038,0,8.19167,0,0,0.14634,2,0.214531,clean
0,0.007783,1.67023,0,0.086247,1,0,0.024114,2,0.091732,clean
1,0.002208,4.07501,0,0.097153,0,0,0.006219,1,0.001031,clean
6,0.22605,10.7103,0,0.270568,1,1,0.022348,6,0.0316,clean
1,0.005462,6.60309,0,0.168035,0,0,0.013369,1,0.009242,clean
2,0.004584,1.29357,0,0.153793,1,0,0.054678,2,0.11188,clean
4,0.003978,7.95479,0,8.1394,0,0,0.154542,5,0.232145,clean
21,0.067243,19.2708,0,8.39042,0,1,0.158898,23,0.239233,buggy
15,0.010147,13.1474,2,0.314168,0,3,0.020265,15,0.004088,clean
1,0.003817,6.70304,0,8.10942,0,0,0.152618,1,0.231938,clean
9,0.005998,9.60485,1,0.228743,0,2,0.014692,10,0.00354,clean
5,0.008189,3.42644,0,0.094713,0,0,0.00935,6,0.011632,clean
20,0.026679,20.2148,0,8.45349,1,1,0.180599,22,0.287555,buggy
0,0.003133,6.93237,0,0.162632,0,0,0.009857,2,0.001154,clean
37,0.243232,35.6225,1,8.88507,1,6,0.228688,41,0.391676,buggy
0,0.003232,8.05174,0,0.18908,0,0,0.011483,2,0.001281,clean
17,0.122787,14.6512,0,8.27325,0,2,0.149425,23,0.213496,clean
0,0.003749,6.93237,0,0.162632,0,0,0.009857,2,0.001154,clean
1,0.000241,1.26811,0,0.028815,0,0,0.001556,1,0.00004,clean
4,0.017652,9.52687,0,8.11153,0,0,0.125977,4,0.153065,buggy
0,0.001229,2.36846,0,0.058891,0,0,0.004246,0,0.000998,clean
1,0.002208,4.07501,0,0.097153,0,0,0.006219,1,0.001031,clean
1,0,0,0,0,0,0,0,1,0,buggy
12,0.090817,18.395,1,0.463041,1,1,0.036304,13,0.031822,clean
